0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceD_probs
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,False,0.47557855,0.47557855,0.018440181,0.030402718
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.019936927,0.11472909,0.017594276,0.8477397
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,False,0.23505996,0.2663578,0.05943246,0.4391498
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.03501585,0.9030707,0.0041820467,0.057731375
How many keys are on a Standard piano?,20,54,88,100,C,False,0.43879533,0.30157933,0.024755139,0.23487023
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,True,0.11187453,0.18444993,0.059882123,0.64379346
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,False,0.24907061,0.46532515,0.091627955,0.19397637
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.26020905,0.5508626,0.010089401,0.17883891
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,True,0.39412984,0.5734555,0.0072187395,0.025195878
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,False,0.049652267,0.3668834,0.049652267,0.53381217
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.09792471,0.7235712,0.14247961,0.03602449
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,True,0.01102767,0.87603635,0.020602401,0.09233355
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,False,0.35740936,0.5200275,0.020163655,0.10239949
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,False,0.09843841,0.30321166,0.09843841,0.49991152
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,False,0.32551435,0.36885607,0.018364262,0.2872654
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,True,0.13652034,0.5399484,0.034517746,0.28901356
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.112900645,0.30689576,0.18614168,0.39406195
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.21852769,0.36029124,0.10322517,0.3179559
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,True,0.065918826,0.8030557,0.123152584,0.00787288
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,True,0.745466,0.18848331,0.012049335,0.054001376
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,True,0.058258805,0.9113211,0.0029005355,0.027519513
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.30614454,0.648108,0.028475879,0.017271493
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,False,0.18510097,0.34581414,0.025050692,0.44403416
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,True,0.035847474,0.9245185,0.007998653,0.031635284
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,True,0.28379634,0.6007969,0.011003979,0.10440284
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,False,0.01456162,0.54642075,0.10759663,0.33142096
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,True,0.06875531,0.34916827,0.00639524,0.57568115
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,True,0.22236991,0.3235463,0.038642097,0.41544166
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,True,0.10062105,0.8424897,0.009359215,0.047530018
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,False,0.12977205,0.2424461,0.11452343,0.5132584
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,False,0.041620824,0.27140185,0.23951131,0.44746602
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,False,0.080851965,0.41060016,0.04327694,0.46527094
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,False,0.18747301,0.44972438,0.053711917,0.30909076
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,0.06424255,0.69067246,0.020856502,0.22422852
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,False,0.34549016,0.23745169,0.11216423,0.304894
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,False,0.3432354,0.38893667,0.031925865,0.23590201
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,False,0.022011828,0.26815897,0.2088424,0.5009869
Which of these are not legumes?,beans,peas,radishes,peanuts,C,False,0.3566629,0.3147539,0.013829322,0.3147539
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,True,0.15475905,0.19871455,0.106364235,0.54016215
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.099199206,0.5037751,0.12737429,0.2696514
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,True,0.3283396,0.4777313,0.057056867,0.1368723
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,False,0.3527248,0.27470234,0.061294377,0.31127852
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.039922953,0.13934481,0.018858269,0.801874
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,False,0.39747572,0.2731808,0.01978915,0.3095544
How many eyes does a Giraffe have?,one,two,three,four,B,False,0.58150554,0.39966252,0.0012720382,0.017559946
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,True,0.028907651,0.6579351,0.14680517,0.16635203
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,False,0.025109652,0.16373551,0.07734317,0.7338116
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.5379596,0.41896334,0.004107372,0.038969662
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,True,0.13695554,0.3722838,0.01273885,0.47802183
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,True,0.38259602,0.3376398,0.016810097,0.26295415
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,False,0.2142699,0.24279962,0.08932099,0.4536094
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.69595057,0.2560259,0.008760725,0.039262842
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,True,0.18351693,0.30256826,0.015063987,0.49885073
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,True,0.10598074,0.15420106,0.3699091,0.3699091
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.29793248,0.29793248,0.021582155,0.38255286
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.6802154,0.17198539,0.043484714,0.10431442
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,False,0.014306634,0.7811157,0.030287143,0.17429048
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.65693384,0.14658175,0.008269576,0.1882147
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,True,0.15372583,0.6079975,0.06408246,0.1741942
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,False,0.07467233,0.2953348,0.2953348,0.33465815
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,False,0.19883946,0.42094314,0.008736396,0.371481
In American football how many points is a touchdown worth?,two,three,six,seven,C,False,0.71440333,0.14067435,0.0042479974,0.14067435
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,False,0.06849022,0.5060781,0.0776096,0.34782207
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.39596573,0.50843006,0.007252365,0.0883519
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,True,0.047530018,0.8424897,0.009359215,0.10062105
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,True,0.24599293,0.45957527,0.048438877,0.24599293
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.39646965,0.16527313,0.04178759,0.39646965
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.302396,0.34265956,0.052548546,0.302396
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,True,0.21570694,0.31385177,0.0137896845,0.45665163
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,False,0.24473205,0.40349492,0.037530877,0.31424215
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,True,0.3596728,0.3596728,0.062501766,0.2181526
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.35757282,0.278478,0.048392218,0.3155569
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,True,0.077700205,0.21121104,0.06051298,0.6505758
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,True,0.001047599,0.094301865,0.009939344,0.8947112
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,True,0.041772567,0.8390245,0.0056533027,0.11354961
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,False,0.13589571,0.2538866,0.072739735,0.53747797
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,True,0.050917964,0.4263309,0.03965495,0.4830962
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,False,0.54100394,0.28957856,0.0144172665,0.15500022
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,False,0.085399434,0.3377613,0.085399434,0.4914398
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,0.007556138,0.9896588,0.0006202456,0.0021648698
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,False,0.558553,0.4350015,0.00024059253,0.006204963
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,True,0.1288765,0.50971645,0.08857544,0.27283156
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.7212293,0.26532546,0.0017877488,0.011657586
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,True,0.08026294,0.10305966,0.05516386,0.7615136
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,True,0.24992497,0.5290912,0.04921315,0.17177075
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.31894505,0.281468,0.08064194,0.31894505
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,True,0.1910741,0.5885497,0.029302161,0.1910741
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,True,0.012507711,0.104725786,0.0059082243,0.87685823
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.13003914,0.40054873,0.01553096,0.45388117
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,False,0.16921322,0.5906122,0.022900518,0.21727408
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,False,0.054350708,0.06978769,0.025673458,0.85018814
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,False,0.28498927,0.60332227,0.030037645,0.081650786
What nationality was Karl Marx?,Russian,German,Danish,English,B,False,0.17337896,0.2858536,0.006722632,0.5340448
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,True,0.01194675,0.14554122,0.004980147,0.83753186
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,True,0.06984103,0.24376912,0.101618096,0.58477175
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,False,0.2122445,0.34993201,0.16529618,0.27252734
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,False,0.039398845,0.3298825,0.25691277,0.37380585
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,True,0.15815389,0.62551075,0.058181565,0.15815389
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,False,0.102846056,0.46092403,0.029465886,0.40676403
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,False,0.7459234,0.24216586,0.0012707699,0.010640025
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,False,0.024858648,0.26725566,0.26725566,0.44063008
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,True,0.36684275,0.36684275,0.04381312,0.22250138
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,False,0.070631854,0.40645823,0.062332388,0.46057752
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,False,0.3198205,0.24907646,0.02044544,0.41065764
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,False,0.06210187,0.58920616,0.070370644,0.27832127
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,False,0.041559484,0.30708537,0.14505686,0.5062982
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,False,0.061751645,0.45628637,0.07929068,0.4026713
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.019083345,0.26343745,0.6319536,0.08552562
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,False,0.15119262,0.3200748,0.063026465,0.46570608
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,True,0.020933785,0.12046562,0.07306609,0.7855345
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,False,0.297253,0.43250057,0.007921524,0.26232487
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,False,0.11394449,0.21287633,0.017473953,0.6557053
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,False,0.079290636,0.40267107,0.1153672,0.40267107
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,True,0.08251649,0.4748496,0.07282055,0.36981326
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,False,0.25238842,0.36722296,0.056315467,0.32407314
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,True,0.3134428,0.5167798,0.11530916,0.054468185
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,True,0.2163563,0.5190118,0.04827562,0.2163563
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,True,0.008057686,0.9313418,0.008057686,0.05254271
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,False,0.39412987,0.5734556,0.0038639132,0.028550671
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,True,0.7826682,0.1978895,0.003198586,0.01624376
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,True,0.004323769,0.059687786,0.0023143468,0.9336741
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,False,0.05755234,0.33119088,0.06521535,0.5460414
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.7750491,0.17293683,0.0024668116,0.04954723
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,True,0.19568464,0.7739478,0.0097425645,0.02062501
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,True,0.037245966,0.9605862,0.0005312852,0.0016364737
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,False,0.062195648,0.7576981,0.04843802,0.1316682
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,True,0.22201133,0.5325775,0.023399822,0.22201133
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,False,0.016655808,0.8025218,0.0017555094,0.17906682
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.48473036,0.22897041,0.20206568,0.08423351
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,False,0.1896903,0.35438818,0.054347184,0.4015744
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,False,0.15283462,0.3666312,0.009770391,0.4707638
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,False,0.3216612,0.3644899,0.06333885,0.25051
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,True,0.03810069,0.24844772,0.03810069,0.6753509
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,True,0.01005126,0.057841003,0.027322156,0.9047856
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,False,0.05963754,0.64116395,0.031921674,0.26727688
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,True,0.61708903,0.12151204,0.0041579134,0.25724098
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.4526028,0.31106907,0.022533767,0.21379443
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,True,0.21934992,0.5962549,0.0336384,0.15075685
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,False,0.20919326,0.7301562,0.019458003,0.04119259
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,True,0.05728594,0.79080796,0.014484153,0.13742182
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,False,0.16333455,0.3918192,0.053026963,0.3918192
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,False,0.11119003,0.30224586,0.021894613,0.56466955
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.44650838,0.34774107,0.01961821,0.18613239
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,False,0.15075055,0.40978247,0.029684544,0.40978247
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,0.032954205,0.963063,0.0027050457,0.0012777732
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.081379615,0.68138313,0.016024595,0.22121271
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.05163645,0.80773,0.031319093,0.10931437
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,False,0.17150351,0.59860605,0.009675565,0.22021486
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,True,0.3467165,0.3467165,0.06827252,0.23829454
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,True,0.18393283,0.64198864,0.011758433,0.16232015
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,False,0.041210808,0.23715183,0.07699193,0.6446455
Backgammon is a how many player game?,Two,Three,Four,Six,A,False,0.18789428,0.6558155,0.009958032,0.14633222
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,False,0.16271272,0.26826796,0.06782875,0.5011905
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,False,0.071506105,0.19437377,0.055689014,0.6784311
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,True,0.11293584,0.34786686,0.14501248,0.3941848
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,False,0.21316886,0.39825183,0.07842044,0.31015885
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,False,0.13788933,0.7002598,0.023961572,0.13788933
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,False,0.2025342,0.22950132,0.13919958,0.4287649
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,False,0.08955246,0.4013463,0.054316316,0.45478493
