0,1,2,3,4,5,llama_7B_alpaca_20000_dp_correct,llama_7B_alpaca_20000_dp_choiceA_probs,llama_7B_alpaca_20000_dp_choiceB_probs,llama_7B_alpaca_20000_dp_choiceC_probs,llama_7B_alpaca_20000_dp_choiceD_probs
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.70281386,0.014586436,0.024048967,0.25855076
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.46093178,0.070686184,0.007450268,0.46093178
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,False,0.3668524,0.020696396,0.0076137786,0.60483736
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,False,0.058248784,0.10882306,0.12331268,0.70961547
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.7528427,0.054535747,0.13082445,0.061797094
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,False,0.26665846,0.20767382,0.1832715,0.34239623
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,False,0.4117398,0.02982633,0.091871575,0.46656233
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,True,0.4818199,0.12182315,0.06520723,0.33114967
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,True,0.50851715,0.025317578,0.0174005,0.4487648
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,False,0.063152224,0.033802953,0.13369326,0.7693516
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.012020213,0.07838163,0.16593392,0.7436642
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.25653246,0.2263891,0.2263891,0.29068935
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,False,0.012070976,0.0064611277,0.95891637,0.022551551
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,True,0.9113033,0.012999043,0.02428541,0.051412214
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,False,0.90809613,0.021356374,0.004765251,0.065782264
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.7843428,0.082669124,0.026838735,0.106149256
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,True,0.010088859,0.010088859,0.55083305,0.4289892
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,False,0.047819942,0.16690801,0.037242208,0.74802977
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,False,0.71304345,0.096499935,0.010171019,0.18028562
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,True,0.031926617,0.14308518,0.183725,0.64126325
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,True,0.39725986,0.007276068,0.01745438,0.57800967
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,False,0.5652454,0.14291641,0.024835149,0.267003
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,False,0.65694785,0.1293607,0.025472632,0.18821871
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,False,0.024079263,0.0068988246,0.06545423,0.90356773
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,False,0.68954146,0.13577877,0.020822348,0.1538575
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,True,0.74802977,0.047819942,0.037242208,0.16690801
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,True,0.2579392,0.039556257,0.0837406,0.618764
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,0.28764045,0.6900136,0.0015093986,0.020836605
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,False,0.47935417,0.09439044,0.19982454,0.22643088
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,True,0.67109287,0.062421363,0.048613805,0.21787195
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,False,0.01247518,0.020568095,0.19514465,0.7718121
Which of these are not legumes?,beans,peas,radishes,peanuts,C,False,0.18154834,0.024569895,0.16021585,0.633666
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,True,0.24185935,0.08897509,0.08897509,0.5801904
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.8474176,0.032857947,0.005038929,0.1146855
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,False,0.09948232,0.16401862,0.087792836,0.6487062
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,False,0.9319578,0.028142687,0.024835832,0.015063695
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.110989586,0.1829909,0.06731858,0.63870096
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,False,0.92174506,0.035739932,0.0020163092,0.04049865
How many eyes does a Giraffe have?,one,two,three,four,B,False,0.25912416,0.07424031,0.04502903,0.6216065
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,False,0.22451505,0.1543068,0.08259448,0.53858364
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,False,0.105630815,0.22362043,0.19734433,0.47340447
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.9437031,0.025148835,0.0026506677,0.028497364
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,True,0.09374955,0.056861978,0.06443306,0.7849554
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,False,0.3339639,0.08443929,0.095682256,0.4859146
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,False,0.3163103,0.054966483,0.03777787,0.59094536
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.9848274,0.006635715,0.0010176199,0.00751925
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,True,0.014301264,0.007654915,0.09325595,0.88478786
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,False,0.31595328,0.013882019,0.14924577,0.5209189
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.7605146,0.080157645,0.009573466,0.14975421
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.9532213,0.0026774025,0.0022196446,0.04188162
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,False,0.92967063,0.0037993514,0.007098123,0.059431855
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.4319085,0.011509971,0.002000133,0.55458146
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,False,0.3858721,0.20654246,0.06705452,0.34053093
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,False,0.025022931,0.060026888,0.3454309,0.5695193
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,False,0.028192589,0.013317236,0.024879873,0.9336103
In American football how many points is a touchdown worth?,two,three,six,seven,C,False,0.33393717,0.031060994,0.08443254,0.5505693
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,False,0.29159608,0.17686196,0.1072722,0.4242698
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.6764511,0.0915477,0.012389634,0.21961151
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,False,0.4309005,0.066080734,0.014744605,0.48827425
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,False,0.56310815,0.0359983,0.05935116,0.34154236
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.25942698,0.018792827,0.01658461,0.7051956
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.9563995,0.017517067,0.010624639,0.015458758
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,False,0.8489889,0.042268667,0.007345193,0.10139727
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,True,0.37512335,0.03953771,0.03953771,0.5458012
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,True,0.47935417,0.19982454,0.09439044,0.22643088
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.39630345,0.006405649,0.08842725,0.5088637
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,True,0.38297215,0.05873068,0.12433286,0.4339643
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,False,0.043704536,0.6033225,0.030037658,0.32293528
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,False,0.51202273,0.02549211,0.010626692,0.45185846
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,False,0.12765686,0.06030083,0.0774278,0.7346145
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,True,0.19047357,0.13091044,0.013797858,0.66481805
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,False,0.70581895,0.115221776,0.031011522,0.14794768
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,False,0.16928492,0.09061169,0.07056845,0.66953486
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,0.22712603,0.37446752,0.023938907,0.37446752
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,False,0.16101849,0.016971223,0.0042909975,0.81771934
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,False,0.10028046,0.3500132,0.10028046,0.44942585
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.70621556,0.10830167,0.0069234935,0.17855926
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,True,0.19159609,0.21710682,0.13168195,0.45961514
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,False,0.48383754,0.13862178,0.08407836,0.2934623
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.7108923,0.10901887,0.0401058,0.139983
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,False,0.30166775,0.09793718,0.16147111,0.43892398
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,True,0.18321861,0.111127704,0.20761387,0.4980398
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.08578593,0.11015132,0.08578593,0.7182768
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,True,0.73805153,0.06864949,0.028617363,0.16468157
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,False,0.4941451,0.005489456,0.0062203687,0.4941451
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,True,0.6052162,0.04967917,0.09281292,0.25229165
What nationality was Karl Marx?,Russian,German,Danish,English,B,False,0.017754626,0.004489072,0.008386691,0.96936965
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,True,0.11280283,0.025169715,0.028521022,0.83350646
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,False,0.1731048,0.60419506,0.049595352,0.1731048
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,False,0.13792524,0.15628976,0.33086544,0.37491965
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,False,0.27312723,0.27312723,0.24103393,0.2127117
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,False,0.23003155,0.011452597,0.37925792,0.37925792
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,True,0.19014007,0.2766522,0.13068123,0.40252653
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,False,0.9874636,0.0066534774,0.00070127135,0.0051817335
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,False,0.17976628,0.02432872,0.08491558,0.7109894
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,False,0.3002935,0.059131302,0.0048537925,0.6357214
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,False,0.03513858,0.018808326,0.03981723,0.90623593
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,False,0.3062859,0.041451287,0.0038555705,0.6484072
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,False,0.037501458,0.020073084,0.35580394,0.5866215
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,False,0.013303233,0.09829833,0.16206655,0.7263319
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,True,0.6521404,0.0882576,0.019692933,0.23990904
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.15390794,0.1976217,0.47406983,0.17440055
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,False,0.099227615,0.18538158,0.14437532,0.5710155
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,True,0.14861184,0.24501953,0.14861184,0.45775673
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.6864309,0.1192838,0.020728417,0.17355691
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,False,0.040785085,0.011685123,0.01926551,0.92826426
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,True,0.37427446,0.10723143,0.29148525,0.22700894
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,True,0.2025342,0.4287649,0.13919958,0.22950132
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,True,0.23012061,0.29548073,0.1395752,0.33482352
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,False,0.42623395,0.37615013,0.019935228,0.17768075
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,False,0.47526705,0.37013835,0.03442823,0.12016633
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,False,0.21487516,0.054328952,0.27590516,0.45489073
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.64005965,0.11122569,0.040917642,0.20779695
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,True,0.5733975,0.08793336,0.09964155,0.23902765
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,True,0.26405776,0.06676426,0.03573633,0.6334416
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,False,0.08578593,0.11015132,0.08578593,0.7182768
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,False,0.16111115,0.04073528,0.076103516,0.7220501
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,False,0.05802604,0.01294736,0.02134659,0.90768003
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,False,0.94689864,0.041603822,0.000978428,0.010519094
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,True,0.36712268,0.10518241,0.056300085,0.47139484
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,True,0.18758252,0.65472734,0.028766712,0.12892346
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,True,0.044931073,0.22817883,0.02404987,0.70284027
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.4219749,0.050397716,0.15523589,0.37239152
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,False,0.06399452,0.018334735,0.034253795,0.883417
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,False,0.042444255,0.025743743,0.07929631,0.8525157
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,True,0.837666,0.015342388,0.0014270644,0.14556453
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,True,0.084440924,0.07451886,0.039887067,0.8011532
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,True,0.0039582234,0.0073949345,0.020101516,0.9685453
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,False,0.38324386,0.09689922,0.02776209,0.49209484
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,False,0.37507126,0.0028637042,0.0036770692,0.61838794
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,False,0.33154318,0.06528473,0.17746228,0.42570987
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,False,0.057609145,0.20107566,0.121958554,0.61935663
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,False,0.73375386,0.1125248,0.009236598,0.1444847
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,False,0.043970343,0.22329982,0.1970614,0.53566843
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,False,0.10956083,0.066452004,0.10956083,0.71442634
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,False,0.0482113,0.017735945,0.079486996,0.85456574
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.9737917,0.020210402,0.00088798313,0.00510999
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,False,0.050551783,0.044611793,0.008784583,0.8960518
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,0.42178962,0.47795025,0.026964108,0.07329605
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.9153193,0.03549078,0.008973475,0.040216327
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.31482917,0.40424865,0.0030864766,0.2778358
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,False,0.8151875,0.07582425,0.011628025,0.09736027
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,True,0.5171541,0.089867905,0.07930815,0.31366983
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,False,0.1526283,0.22207285,0.09257374,0.5327251
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,False,0.45272356,0.31115207,0.089146554,0.14697783
Backgammon is a how many player game?,Two,Three,Four,Six,A,False,0.03824285,0.04333483,0.32020348,0.59821886
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,False,0.3318813,0.0240414,0.0240414,0.6200359
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,False,0.34966087,0.18715999,0.11351826,0.34966087
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,False,0.14885874,0.40464,0.13136737,0.31513393
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,False,0.29778457,0.109548815,0.1593926,0.43327397
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,False,0.15135504,0.19434373,0.055680413,0.59862083
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,False,0.4097933,0.2485522,0.17082725,0.17082725
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,False,0.3738595,0.06496704,0.13753523,0.4236383
What is the slowest wind speed a hurricane can have according to the Saffir-Simpson scale?,50 m.p.h.,74 m.p.h.,96 m.p.h.,110 m.p.h.,B,False,0.2209943,0.151887,0.026394004,0.60072476
In which of the following bands did Jimmy Page not play guitar?,Bad Company,The Firm,Led Zeppelin,The Yardbirds,A,False,0.15097801,0.08081271,0.09157279,0.6766365
Which of these magazines does not focus on natural science?,Tiger Beat,Outside,National Geographic,Smithsonian,A,False,0.07125026,0.09148714,0.07125026,0.76601243
Which of the following artists is an English landscape painter who created a poetic sense of changing atmospheric effects by using tiny applications of local color?,John Constable,William Morris,William Hogarth,Joshua Reynolds,A,True,0.88310826,0.030218301,0.030218301,0.05645522
A flashing red traffic light signifies that a driver should do what?,stop,speed up,proceed with caution,honk the horn,A,True,0.43899596,0.18300074,0.07628606,0.30171722
Which composer was famous for writing approximately 600 lieder?,Schubert,Beethoven,Liszt,Mozart,A,True,0.71633303,0.0070226816,0.013120097,0.2635242
"Students in a fourth-grade science class are learning about processes that change Earth's surface. Which of the following is the best example of an agent that gradually shapes Earth's surface by taking bits of rock, soil, and other substances away from their original locations and depositing them in other locations?",Fire,Lightning,Water,Sunlight,C,False,0.1853432,0.013426217,0.06818396,0.7330466
What country does Bordeaux wine come from?,France,Spain,Australia,United States,A,True,0.49104995,0.013086038,0.004814084,0.49104995
What is the loudest animal on earth?,African elephant,sperm whale,blue whale,Indian elephant,C,False,0.6387731,0.12578188,0.028065732,0.20737925
